id;id_list_products;title;condition;procuct_type;price;suggested_price;sold;review_rating;review_amount;seller_name;url;created_at;updated_at;part_number_detectado;score_suspeita;classificacao;probabilidade_pirata;preco_sugerido;desvio_preco;motivos
165;218;Cartucho Hp 667 3ym79al Preto Original Lacrado Garantia Hp;Novo ;Original;69.99;69.9;25;5.0;0;JOSÉEDSONDASILVA;https://www.mercadolivre.com.br/cartucho-hp-667-3ym79al-preto-original-lacrado-garantia-hp/up/MLBU799680756?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=56&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB3365430547&sid=search;2025-10-06 06:12:43;2025-10-06 06:12:43;3ym79al;45;MÉDIA SUSPEITA;40-70%;69.9;0.1%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
166;219;2x Cartucho Hp 667 3ym79al Preto Original Lacrado Garantia;Novo ;Original;170.99;139.8;5;5.0;0;NEXTGRU;https://www.mercadolivre.com.br/2x-cartucho-hp-667-3ym79al-preto-original-lacrado-garantia/up/MLBU1967086786?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=57&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB1697877939&sid=search;2025-10-06 06:12:59;2025-10-06 06:12:59;3ym79al;45;MÉDIA SUSPEITA;40-70%;139.8;22.3%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
167;220;"HP 667XL Cartucho de tinta Preta 3ym80al
MAIS VENDIDO
11º em Cartuchos de Tinta";Novo ;Original;154.57;172.9;1000;4.5;0;MVCARTUCHOS8;https://www.mercadolivre.com.br/hp-667xl-cartucho-de-tinta-preta-3ym80al/p/MLB22549449?pdp_filters=item_id:MLB4134323475#is_advertising=true&searchVariation=MLB22549449&backend_model=search-backend&position=1&search_layout=grid&type=pad&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&ad_domain=VQCATCORE_LST&ad_position=1&ad_click_id=M2M2Yzk4YmEtMjdiZi00MWMwLWIyNzktZmVjMzkxMDI5YWVm;2025-10-06 06:13:14;2025-10-06 06:13:14;3ym80al;30;BAIXA SUSPEITA;10-40%;172.9;-10.6%;Vendedor não autorizado
168;221;Kit De Cartuchos Originais Hp 667 Xl Black + Color;Novo ;Original;284.57;345.8;100;4.2;0;TECNO EKN;https://www.mercadolivre.com.br/kit--de-cartuchos-originais-hp-667-xl-black--color/up/MLBU1440498316?pdp_filters=item_id:MLB2940742305#is_advertising=true&searchVariation=MLBU1440498316&backend_model=search-backend&position=2&search_layout=grid&type=pad&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&ad_domain=VQCATCORE_LST&ad_position=2&ad_click_id=Mzk2YmM4YzItYThiOS00NmI5LTgzNDgtYzcyMGZiM2FhOGZj;2025-10-06 06:13:30;2025-10-06 06:13:30;hp667;55;MÉDIA SUSPEITA;40-70%;345.8;-17.7%;Vendedor não autorizado, Preço -17.7% abaixo do sugerido (suspeito)
169;222;Cartuchos De Tinta Original Hp 667 Kit 2 Preto 1 Colorido;Novo ;Original;279.9;214.7;100;4.7;0;Loja oficialTec Print;https://www.mercadolivre.com.br/cartuchos-de-tinta-original-hp-667-kit-2-preto-1-colorido/up/MLBU1449094107?pdp_filters=item_id:MLB3593038716#is_advertising=true&searchVariation=MLBU1449094107&backend_model=search-backend&position=3&search_layout=grid&type=pad&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&ad_domain=VQCATCORE_LST&ad_position=3&ad_click_id=MTU0YTBmNzUtYTY1MS00ZjQyLTgxZDAtZjQzODFiNDY5ZWU0;2025-10-06 06:13:42;2025-10-06 06:13:42;hp667;45;MÉDIA SUSPEITA;40-70%;214.7;30.4%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
170;223;Cartucho Hp 667 Preto Original;Novo ;Original;66.9;69.9;100;5.0;0;vanvan;https://www.mercadolivre.com.br/cartucho-hp-667-preto-original/up/MLBU1466967116?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=4&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB3837311432&sid=search;2025-10-06 06:13:58;2025-10-06 06:13:58;hp667;45;MÉDIA SUSPEITA;40-70%;69.9;-4.3%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
171;224;Cartucho Hp 667 3ym79al Preto Original Lacrado Garantia Hp;Novo ;Original;69.99;69.9;25;5.0;0;JOSÉEDSONDASILVA;https://www.mercadolivre.com.br/cartucho-hp-667-3ym79al-preto-original-lacrado-garantia-hp/up/MLBU799680756?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=5&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB3365430547&sid=search;2025-10-06 06:14:15;2025-10-06 06:14:15;3ym79al;45;MÉDIA SUSPEITA;40-70%;69.9;0.1%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
172;225;2x Cartucho Hp 667 3ym79al Preto Original Lacrado Garantia;Novo ;Original;170.99;139.8;5;5.0;0;NEXTGRU;https://www.mercadolivre.com.br/2x-cartucho-hp-667-3ym79al-preto-original-lacrado-garantia/up/MLBU1967086786?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=6&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB1697877939&sid=search;2025-10-06 06:14:26;2025-10-06 06:14:26;3ym79al;45;MÉDIA SUSPEITA;40-70%;139.8;22.3%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
173;227;Kit Dois Cartuchos Hp 667xl Remanufaturado Color E Black (Recondicionado);Recondicionado ;Compatível;172.85;518.7;5;3.5;0;RENATO LOPES29;https://www.mercadolivre.com.br/kit-dois-cartuchos-hp-667xl-remanufaturado-color-e-black/up/MLBU1118761179?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=8&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB3152762942&sid=search;2025-10-06 06:15:05;2025-10-06 06:15:05;hp667xl;130;PIRATA;95-100%;518.7;-66.7%;Vendedor não autorizado, Título contém palavras-chave suspeitas (e.g., compativel, generico), Preço -66.7% abaixo do sugerido (suspeita de pirataria)
174;228;Kit Cartucho Hp 667 Preto E 667 Colorido Original 2376 2776;Novo ;Original;159.0;144.8;100;4.7;0;Loja oficialPark Ecom;https://www.mercadolivre.com.br/kit-cartucho-hp-667-preto-e-667-colorido-original-2376-2776/up/MLBU759895486?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=9&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB3202689851&sid=search;2025-10-06 06:15:23;2025-10-06 06:15:23;hp667;45;MÉDIA SUSPEITA;40-70%;144.8;9.8%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
175;230;Cartucho de tinta preta Hp 667xl;Novo ;Original;157.0;172.9;5000;4.7;0;YUKIINFORMATICA;https://www.mercadolivre.com.br/cartucho-de-tinta-preta-hp-667xl/p/MLB36803813?pdp_filters=item_id:MLB3794287525#is_advertising=true&searchVariation=MLB36803813&backend_model=search-backend&position=11&search_layout=grid&type=pad&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&ad_domain=VQCATCORE_LST&ad_position=11&ad_click_id=Y2UyMGQxYzYtY2U0Zi00NzFlLWFkMjgtNzczZjFkNmZiMzVj;2025-10-06 06:16:12;2025-10-06 06:16:12;hp667xl;30;BAIXA SUSPEITA;10-40%;172.9;-9.2%;Vendedor não autorizado
176;231;2x Cartucho Tinta Original Hp 667xl 2776 2376 3ym81al Preto;Novo ;Original;449.77;345.8;25;4.6;0;Loja oficialTec Print;https://www.mercadolivre.com.br/2x-cartucho-tinta-original-hp-667xl-2776-2376-3ym81al-preto/up/MLBU1428950771?pdp_filters=item_id:MLB2864554866#is_advertising=true&searchVariation=MLBU1428950771&backend_model=search-backend&position=12&search_layout=grid&type=pad&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&ad_domain=VQCATCORE_LST&ad_position=12&ad_click_id=YTQwMmYzNmYtMTcyYi00OWNhLWE4ZjgtYzEwYzIxNDEwY2Uy;2025-10-06 06:16:26;2025-10-06 06:16:26;3ym81al;45;MÉDIA SUSPEITA;40-70%;345.8;30.1%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
177;232;Cartucho Hp 667xl Preto - 3ym81ab;Novo ;Original;187.75;172.9;25;5.0;0;Loja oficialMm Santos;https://www.mercadolivre.com.br/cartucho-hp-667xl-preto--3ym81ab/up/MLBU604004966?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=13&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB2933300821&sid=search;2025-10-06 06:16:39;2025-10-06 06:16:39;3ym81ab;30;BAIXA SUSPEITA;10-40%;172.9;8.6%;Vendedor não autorizado
178;233;Kit Cartuchos Hp 667 Preto Color 1275 2374 2775 2776 6476;Novo ;Original;179.99;144.8;100;4.7;0;SARAIVA COMERCIO;https://www.mercadolivre.com.br/kit-cartuchos-hp-667-preto-color-1275-2374-2775-2776-6476/up/MLBU1425839556?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=14&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB2045779799&sid=search;2025-10-06 06:16:57;2025-10-06 06:16:57;hp667;30;BAIXA SUSPEITA;10-40%;144.8;24.3%;Vendedor não autorizado
179;234;Cartucho Hp 667 Xl Original Preto 1275 2376 2775 2776 6475;Novo ;Original;219.99;172.9;100;4.4;0;SARAIVA COMERCIO;https://www.mercadolivre.com.br/cartucho-hp-667-xl-original-preto-1275-2376-2775-2776-6475/up/MLBU1405302563?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=15&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB1670528167&sid=search;2025-10-06 06:17:12;2025-10-06 06:17:12;hp667;45;MÉDIA SUSPEITA;40-70%;172.9;27.2%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
180;235;2x Cartucho Tinta Original Hp 667 Preto Deskjet 2376 2776;Novo ;Original;194.9;139.8;100;4.5;0;Loja oficialTec Print;https://www.mercadolivre.com.br/2x-cartucho-tinta-original-hp-667-preto-deskjet-2376-2776/up/MLBU1469364118?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=16&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB4247361628&sid=search;2025-10-06 06:17:27;2025-10-06 06:17:27;hp667;45;MÉDIA SUSPEITA;40-70%;139.8;39.4%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
181;237;2x Cartucho Tinta Original Hp 667xl 2776 2376 3ym81al Preto;Novo ;Original;449.77;345.8;25;4.6;0;Loja oficialTec Print;https://www.mercadolivre.com.br/2x-cartucho-tinta-original-hp-667xl-2776-2376-3ym81al-preto/up/MLBU1428950771?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=18&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB2864554866&sid=search;2025-10-06 06:18:09;2025-10-06 06:18:09;3ym81al;45;MÉDIA SUSPEITA;40-70%;345.8;30.1%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
182;238;Kit Cartucho Tinta Original Hp 667xl 2776 Preto E Colorido;Novo ;Original;469.77;285.9;100;4.8;0;Loja oficialTec Print;https://www.mercadolivre.com.br/kit-cartucho-tinta-original-hp-667xl-2776-preto-e-colorido/up/MLBU1410746288?pdp_filters=item_id:MLB1811522468#is_advertising=true&searchVariation=MLBU1410746288&backend_model=search-backend&position=19&search_layout=grid&type=pad&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&ad_domain=VQCATCORE_LST&ad_position=19&ad_click_id=NjFkMzc0ZDAtZGJhYS00MTY0LTlhNGUtMmQ1NTk3ZTQ2YTNk;2025-10-06 06:18:24;2025-10-06 06:18:24;hp667xl;45;MÉDIA SUSPEITA;40-70%;285.9;64.3%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
183;239;Kit Cartucho Hp 667 Preto Color Original 2376 2774 2776 2874;Novo ;Original;259.99;144.8;100;4.8;0;SARAIVA COMERCIO;https://www.mercadolivre.com.br/kit-cartucho-hp-667-preto-color-original-2376-2774-2776-2874/up/MLBU1470016061?pdp_filters=item_id:MLB4622835086#is_advertising=true&searchVariation=MLBU1470016061&backend_model=search-backend&position=20&search_layout=grid&type=pad&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&ad_domain=VQCATCORE_LST&ad_position=20&ad_click_id=OTA1ZmIwZjAtOWEzYi00NzNhLWE4ZDktN2U4OGVkYzY3M2Nl;2025-10-06 06:18:41;2025-10-06 06:18:41;hp667;45;MÉDIA SUSPEITA;40-70%;144.8;79.6%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
184;240;Kit 2 Cartuchos De Tinta Hp 667 Preta 2376 2774 2776 2874;Novo ;Original;192.89;209.7;1000;4.7;0;LKF COMERCIO;https://www.mercadolivre.com.br/kit-2-cartuchos-de-tinta-hp-667-preta-2376-2774-2776-2874/up/MLBU1438490695?pdp_filters=item_id:MLB3307578101#is_advertising=true&searchVariation=MLBU1438490695&backend_model=search-backend&position=21&search_layout=grid&type=pad&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&ad_domain=VQCATCORE_LST&ad_position=21&ad_click_id=ZmEwMWIyMzctZDM1My00MDVlLWI1ODktNDQ3YjIwNTM3M2U4;2025-10-06 06:18:54;2025-10-06 06:18:54;hp667;30;BAIXA SUSPEITA;10-40%;209.7;-8.0%;Vendedor não autorizado
185;241;Kit 2 Cartuchos Original Hp 667 Xl Preto 1275 2376 2775 2776;Novo ;Original;369.99;345.8;5;5.0;0;SARAIVA COMERCIO;https://www.mercadolivre.com.br/kit-2-cartuchos-original-hp-667-xl-preto-1275-2376-2775-2776/up/MLBU1462931025?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=22&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB3833231584&sid=search;2025-10-06 06:19:10;2025-10-06 06:19:10;hp667;45;MÉDIA SUSPEITA;40-70%;345.8;7.0%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
186;242;Cartuchos Originais Hp 667xl Preto E Tricolor Sem Caixa;Novo ;Original;378.0;345.8;100;4.9;0;WILLIANCHARLES54;https://www.mercadolivre.com.br/cartuchos-originais-hp-667xl-preto-e-tricolor-sem-caixa/up/MLBU1464615306?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=23&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB3846681253&sid=search;2025-10-06 06:19:23;2025-10-06 06:19:23;hp667xl;30;BAIXA SUSPEITA;10-40%;345.8;9.3%;Vendedor não autorizado
187;243;Kit Cartuchos Hp 667 Preto Color 1275 2376 2775 2776 6475;Novo ;Original;199.99;144.8;100;4.7;0;SARAIVA COMERCIO;https://www.mercadolivre.com.br/kit-cartuchos-hp-667-preto-color-1275-2376-2775-2776-6475/up/MLBU1404145193?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=24&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB1623244799&sid=search;2025-10-06 06:19:36;2025-10-06 06:19:36;hp667;30;BAIXA SUSPEITA;10-40%;144.8;38.1%;Vendedor não autorizado
188;247;Kit Cartucho 667 Preto + Colorido Remanufaturados (Recondicionado);Recondicionado ;Original;119.95;144.8;50;3.0;0;IMPRINTML;https://www.mercadolivre.com.br/kit-cartucho-667-preto--colorido-remanufaturados/up/MLBU2341018725?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=28&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB3778967184&sid=search;2025-10-06 06:21:01;2025-10-06 06:21:01;;125;PIRATA;95-100%;144.8;-17.2%;Vendedor não autorizado, Título contém palavras-chave suspeitas (e.g., compativel, generico), Número de parte (PN) inválido ou ausente, Preço -17.2% abaixo do sugerido (suspeito)
189;252;Cartucho Hp 667 Preto 2ml 3ym79al Original Nf;Novo ;Original;105.88;69.9;5;5.0;0;Loja oficialTELEDATICA;https://www.mercadolivre.com.br/cartucho-hp-667-preto-2ml-3ym79al-original-nf/up/MLBU1418109009?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=33&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB1881438722&sid=search;2025-10-06 06:23:04;2025-10-06 06:23:04;3ym79al;45;MÉDIA SUSPEITA;40-70%;69.9;51.5%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
190;253;Cartucho Tinta Original Hp 667xl 667 2776 2376 3ym81al Preto;Novo ;Original;239.78;172.9;100;4.8;0;Loja oficialTec Print;https://www.mercadolivre.com.br/cartucho-tinta-original-hp-667xl-667-2776-2376-3ym81al-preto/up/MLBU1420479434?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=34&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB1759627327&sid=search;2025-10-06 06:23:18;2025-10-06 06:23:18;3ym81al;45;MÉDIA SUSPEITA;40-70%;172.9;38.7%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
191;254;Cartucho De Tinta 667 3ym79ab Hp;Novo ;Original;69.9;69.9;5;5.0;0;Loja oficialCarrefour;https://www.mercadolivre.com.br/cartucho-de-tinta-667-3ym79ab-hp/up/MLBU1708373742?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=35&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB1874326991&sid=search;2025-10-06 06:23:30;2025-10-06 06:23:30;3ym79ab;30;BAIXA SUSPEITA;10-40%;69.9;N/A;Vendedor não autorizado
192;257;Kit Cartuchos Preto Color Hp 667 Xl 1275 2376 2775 2776 6475;Novo ;Original;429.99;285.9;25;5.0;0;LKF COMERCIO;https://www.mercadolivre.com.br/kit-cartuchos-preto-color-hp-667-xl-1275-2376-2775-2776-6475/up/MLBU1452517320?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=38&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB3577438138&sid=search;2025-10-06 06:24:35;2025-10-06 06:24:35;hp667;30;BAIXA SUSPEITA;10-40%;285.9;50.4%;Vendedor não autorizado
193;258;Cartucho Hp 667 Preto + Cartucho Hp 667 Colorido Original;Novo ;Original;154.97;144.8;25;5.0;0;vanvan;https://www.mercadolivre.com.br/cartucho-hp-667-preto--cartucho-hp-667-colorido-original/up/MLBU1441883655?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=39&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB3389991389&sid=search;2025-10-06 06:24:48;2025-10-06 06:24:48;hp667;45;MÉDIA SUSPEITA;40-70%;144.8;7.0%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
194;267;Cartucho Hp 667 Preto + Cartucho Hp 667 Colorido Original;Novo ;Original;139.9;144.8;5;4.7;0;MELIMELI12;https://www.mercadolivre.com.br/cartucho-hp-667-preto--cartucho-hp-667-colorido-original/up/MLBU1976127517?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=48&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB3634780421&sid=search;2025-10-06 06:28:21;2025-10-06 06:28:21;hp667;45;MÉDIA SUSPEITA;40-70%;144.8;-3.4%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
195;270;Kit Cartucho Tinta Original Hp 667xl 2776 Preto E Colorido;Novo ;Original;469.77;285.9;100;4.8;0;Loja oficialTec Print;https://www.mercadolivre.com.br/kit-cartucho-tinta-original-hp-667xl-2776-preto-e-colorido/up/MLBU1410746288?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=51&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB1811522468&sid=search;2025-10-06 06:29:24;2025-10-06 06:29:24;hp667xl;45;MÉDIA SUSPEITA;40-70%;285.9;64.3%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
196;271;Kit 3 Cartucho Hp 667 Preto 3ym79al Original 2774 Lacrado;Novo ;Original;250.15;209.7;5;5.0;0;VIIT;https://www.mercadolivre.com.br/kit-3-cartucho-hp-667-preto-3ym79al-original-2774-lacrado/up/MLBU736408866?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=52&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB1849971954&sid=search;2025-10-06 06:29:39;2025-10-06 06:29:39;3ym79al;45;MÉDIA SUSPEITA;40-70%;209.7;19.3%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
197;273;Kit 2 Cartucho Hp 667 Preto 3ym79al Original 2774 Lacrado;Novo ;Original;177.95;139.8;50;5.0;0;VIIT;https://www.mercadolivre.com.br/kit-2-cartucho-hp-667-preto-3ym79al-original-2774-lacrado/up/MLBU736389166?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=54&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB1849972758&sid=search;2025-10-06 06:30:19;2025-10-06 06:30:19;3ym79al;45;MÉDIA SUSPEITA;40-70%;139.8;27.3%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
198;274;Cartucho De Tinta Hp 667 Colorido Advantage Original;Novo ;Original;68.9;74.9;25;5.0;0;MELIMELI12;https://www.mercadolivre.com.br/cartucho-de-tinta-hp-667-colorido-advantage-original/up/MLBU1976082395?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=55&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB3634793173&sid=search;2025-10-06 06:30:33;2025-10-06 06:30:33;hp667;45;MÉDIA SUSPEITA;40-70%;74.9;-8.0%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
199;277;Cartuchos De Tinta Original Hp 667 Kit 2 Preto 1 Colorido;Novo ;Original;279.9;214.7;100;4.7;0;Loja oficialTec Print;https://www.mercadolivre.com.br/cartuchos-de-tinta-original-hp-667-kit-2-preto-1-colorido/up/MLBU1449094107?pdp_filters=item_id:MLB3593038716#is_advertising=true&searchVariation=MLBU1449094107&backend_model=search-backend&position=1&search_layout=grid&type=pad&tracking_id=c8cd4756-0be6-4e70-932e-3ffa4423082f&ad_domain=VQCATCORE_LST&ad_position=1&ad_click_id=OGM3YWRkOTUtYWNiYS00MjhlLWI2ZmQtZDZjYWQ2NmE4NmUz;2025-10-06 06:31:41;2025-10-06 06:31:41;hp667;45;MÉDIA SUSPEITA;40-70%;214.7;30.4%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
200;279;2x Cartucho Tinta Original Hp 667xl 2776 2376 3ym81al Preto;Novo ;Original;449.77;345.8;25;4.6;0;Loja oficialTec Print;https://www.mercadolivre.com.br/2x-cartucho-tinta-original-hp-667xl-2776-2376-3ym81al-preto/up/MLBU1428950771?pdp_filters=item_id:MLB2864554866#is_advertising=true&searchVariation=MLBU1428950771&backend_model=search-backend&position=3&search_layout=grid&type=pad&tracking_id=c8cd4756-0be6-4e70-932e-3ffa4423082f&ad_domain=VQCATCORE_LST&ad_position=3&ad_click_id=NDcwNzliNmQtYmY1Ny00YzZjLWEwODMtYWU2ZDFiNjEzZmVh;2025-10-06 06:32:32;2025-10-06 06:32:32;3ym81al;45;MÉDIA SUSPEITA;40-70%;345.8;30.1%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
201;284;Cartuchos de Tinta Hp Advantage 667 Xl 2376 667xl 2776 2774 1 Preto E 1 Tricolor 8,5 ml;Novo ;Original;314.33;345.8;10000;4.5;0;Loja oficialPark Ecom;https://www.mercadolivre.com.br/cartuchos-de-tinta-hp-advantage-667-xl-2376-667xl-2776-2774-1-preto-e-1-tricolor-85-ml/p/MLB37017630?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=8&type=product&tracking_id=c8cd4756-0be6-4e70-932e-3ffa4423082f&wid=MLB3703518771&sid=search;2025-10-06 06:34:35;2025-10-06 06:34:35;;50;MÉDIA SUSPEITA;40-70%;345.8;-9.1%;Vendedor não autorizado, Número de parte (PN) inválido ou ausente
202;285;Combo Tinta Hp 667 Preto + Colorido Original 2376 2776 2774;Novo ;Original;174.84;144.8;5;4.7;0;SIAD6697612;https://www.mercadolivre.com.br/combo-tinta-hp-667-preto--colorido-original-2376-2776-2774/up/MLBU1727284022?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=9&type=product&tracking_id=c8cd4756-0be6-4e70-932e-3ffa4423082f&wid=MLB3009145833&sid=search;2025-10-06 06:34:49;2025-10-06 06:34:49;hp667;45;MÉDIA SUSPEITA;40-70%;144.8;20.7%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
203;286;Kit Cartucho Tinta Original Hp 667xl 2776 Preto E Colorido;Novo ;Original;469.77;285.9;100;4.8;0;Loja oficialTec Print;https://www.mercadolivre.com.br/kit-cartucho-tinta-original-hp-667xl-2776-preto-e-colorido/up/MLBU1410746288?pdp_filters=item_id:MLB1811522468#is_advertising=true&searchVariation=MLBU1410746288&backend_model=search-backend&position=10&search_layout=grid&type=pad&tracking_id=c8cd4756-0be6-4e70-932e-3ffa4423082f&ad_domain=VQCATCORE_LST&ad_position=10&ad_click_id=Y2NhNzk0YzYtZTdiYi00MGY1LWFhMGYtYmQzMDJlZTQ5OTcz;2025-10-06 06:35:04;2025-10-06 06:35:04;hp667xl;45;MÉDIA SUSPEITA;40-70%;285.9;64.3%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
204;287;Cartucho 667 Hp Preto Original 1275 2374 2376 2775;Novo ;Original;63.5;69.9;25;4.5;0;MELIMELI12;https://www.mercadolivre.com.br/cartucho-667-hp-preto-original--1275-2374--2376-2775/up/MLBU1981571212?pdp_filters=item_id:MLB3675814891#is_advertising=true&searchVariation=MLBU1981571212&backend_model=search-backend&position=11&search_layout=grid&type=pad&tracking_id=c8cd4756-0be6-4e70-932e-3ffa4423082f&ad_domain=VQCATCORE_LST&ad_position=11&ad_click_id=OTVjNDllNTItMTU2ZS00MTExLWFhNDAtOWFlMzljOWE2NzQ4;2025-10-06 06:35:19;2025-10-06 06:35:19;;65;MÉDIA SUSPEITA;40-70%;69.9;-9.2%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original', Número de parte (PN) inválido ou ausente
